web-scraper-order,web-scraper-start-url,type,type-href,brand,brand-href,name,build_url,build_url-href,build,engine_url,engine_url-href,infos,gaz,info_engine,info_engine-href,stage,stage-href,power_stock,power_stage,power_gain,torque_stock,torque_stage,torque_gain
"1699823486-758","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","S60","https://www.olsx.lu/en/chiptuning/volvo/s60","S60","2015","https://www.olsx.lu/en/chiptuning/volvo/s60/2015","","Diesel","T2 (1.5)
                                        122 hp","https://www.olsx.lu/en/chiptuning/volvo/s60/2015/t2-1.5-122","Stage 1","https://www.olsx.lu/en/chiptuning/volvo/s60/2015/t2-1.5-122#stage1","122hp","190hp","+ 68hp","220Nm","280Nm","+ 60Nm"
"1699823492-759","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","S60","https://www.olsx.lu/en/chiptuning/volvo/s60","S60","2015","https://www.olsx.lu/en/chiptuning/volvo/s60/2015","","Diesel","Polestar (2.0)
                                        367 hp","https://www.olsx.lu/en/chiptuning/volvo/s60/2015/polestar-2.0-367","E85","https://www.olsx.lu/en/chiptuning/volvo/s60/2015/polestar-2.0-367#e85","367hp","380hp","+ 13hp","470Nm","510Nm","+ 40Nm"
"1699823495-760","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","S60","https://www.olsx.lu/en/chiptuning/volvo/s60","S60","2015","https://www.olsx.lu/en/chiptuning/volvo/s60/2015","","Diesel","Polestar (2.0)
                                        367 hp","https://www.olsx.lu/en/chiptuning/volvo/s60/2015/polestar-2.0-367","Stage 2","https://www.olsx.lu/en/chiptuning/volvo/s60/2015/polestar-2.0-367#stage2","367hp","380hp","+ 13hp","470Nm","510Nm","+ 40Nm"
"1699823498-761","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","S60","https://www.olsx.lu/en/chiptuning/volvo/s60","S60","2015","https://www.olsx.lu/en/chiptuning/volvo/s60/2015","","Diesel","Polestar (2.0)
                                        367 hp","https://www.olsx.lu/en/chiptuning/volvo/s60/2015/polestar-2.0-367","Stage 1","https://www.olsx.lu/en/chiptuning/volvo/s60/2015/polestar-2.0-367#stage1","367hp","380hp","+ 13hp","470Nm","510Nm","+ 40Nm"
"1699823504-762","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","S60","https://www.olsx.lu/en/chiptuning/volvo/s60","S60","2015","https://www.olsx.lu/en/chiptuning/volvo/s60/2015","","Diesel","2.0 D4 EU6
                                        190 hp","https://www.olsx.lu/en/chiptuning/volvo/s60/2015/2.0-d4-eu6-190","Stage 2","https://www.olsx.lu/en/chiptuning/volvo/s60/2015/2.0-d4-eu6-190#stage2","190hp","235hp","+ 45hp","400Nm","470Nm","+ 70Nm"
"1699823507-763","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","S60","https://www.olsx.lu/en/chiptuning/volvo/s60","S60","2015","https://www.olsx.lu/en/chiptuning/volvo/s60/2015","","Diesel","2.0 D4 EU6
                                        190 hp","https://www.olsx.lu/en/chiptuning/volvo/s60/2015/2.0-d4-eu6-190","Stage 1","https://www.olsx.lu/en/chiptuning/volvo/s60/2015/2.0-d4-eu6-190#stage1","190hp","235hp","+ 45hp","400Nm","470Nm","+ 70Nm"
"1699823513-764","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","S60","https://www.olsx.lu/en/chiptuning/volvo/s60","S60","2015","https://www.olsx.lu/en/chiptuning/volvo/s60/2015","","Diesel","2.0 D4 EU6
                                        181 hp","https://www.olsx.lu/en/chiptuning/volvo/s60/2015/2.0-d4-eu6-181","Stage 2","https://www.olsx.lu/en/chiptuning/volvo/s60/2015/2.0-d4-eu6-181#stage2","181hp","235hp","+ 54hp","400Nm","470Nm","+ 70Nm"
"1699823516-765","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","S60","https://www.olsx.lu/en/chiptuning/volvo/s60","S60","2015","https://www.olsx.lu/en/chiptuning/volvo/s60/2015","","Diesel","2.0 D4 EU6
                                        181 hp","https://www.olsx.lu/en/chiptuning/volvo/s60/2015/2.0-d4-eu6-181","Stage 1","https://www.olsx.lu/en/chiptuning/volvo/s60/2015/2.0-d4-eu6-181#stage1","181hp","235hp","+ 54hp","400Nm","470Nm","+ 70Nm"
"1699823522-766","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","S60","https://www.olsx.lu/en/chiptuning/volvo/s60","S60","2015","https://www.olsx.lu/en/chiptuning/volvo/s60/2015","","Diesel","2.0 D3 EU6
                                        150 hp","https://www.olsx.lu/en/chiptuning/volvo/s60/2015/2.0-d3-eu6-150","Stage 2","https://www.olsx.lu/en/chiptuning/volvo/s60/2015/2.0-d3-eu6-150#stage2","150hp","185hp","+ 35hp","320Nm","380Nm","+ 60Nm"
"1699823525-767","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","S60","https://www.olsx.lu/en/chiptuning/volvo/s60","S60","2015","https://www.olsx.lu/en/chiptuning/volvo/s60/2015","","Diesel","2.0 D3 EU6
                                        150 hp","https://www.olsx.lu/en/chiptuning/volvo/s60/2015/2.0-d3-eu6-150","Stage 1","https://www.olsx.lu/en/chiptuning/volvo/s60/2015/2.0-d3-eu6-150#stage1","150hp","185hp","+ 35hp","320Nm","380Nm","+ 60Nm"
"1699823531-768","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","S60","https://www.olsx.lu/en/chiptuning/volvo/s60","S60","2015","https://www.olsx.lu/en/chiptuning/volvo/s60/2015","","Diesel","2.0 D2 EU6
                                        120 hp","https://www.olsx.lu/en/chiptuning/volvo/s60/2015/2.0-d2-eu6-120","Stage 2","https://www.olsx.lu/en/chiptuning/volvo/s60/2015/2.0-d2-eu6-120#stage2","120hp","180hp","+ 60hp","280Nm","380Nm","+ 100Nm"
"1699823534-769","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","S60","https://www.olsx.lu/en/chiptuning/volvo/s60","S60","2015","https://www.olsx.lu/en/chiptuning/volvo/s60/2015","","Diesel","2.0 D2 EU6
                                        120 hp","https://www.olsx.lu/en/chiptuning/volvo/s60/2015/2.0-d2-eu6-120","Stage 1","https://www.olsx.lu/en/chiptuning/volvo/s60/2015/2.0-d2-eu6-120#stage1","120hp","180hp","+ 60hp","280Nm","380Nm","+ 100Nm"
"1699823543-770","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","S60","https://www.olsx.lu/en/chiptuning/volvo/s60","S60","2010","https://www.olsx.lu/en/chiptuning/volvo/s60/2010","","Diesel","T6 (3.0)
                                        350 hp","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/t6-3.0-350","E85","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/t6-3.0-350#e85","350hp","374hp","+ 24hp","500Nm","560Nm","+ 60Nm"
"1699823546-771","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","S60","https://www.olsx.lu/en/chiptuning/volvo/s60","S60","2010","https://www.olsx.lu/en/chiptuning/volvo/s60/2010","","Diesel","T6 (3.0)
                                        350 hp","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/t6-3.0-350","Stage 1","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/t6-3.0-350#stage1","350hp","374hp","+ 24hp","500Nm","560Nm","+ 60Nm"
"1699823552-772","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","S60","https://www.olsx.lu/en/chiptuning/volvo/s60","S60","2010","https://www.olsx.lu/en/chiptuning/volvo/s60/2010","","Diesel","T6 (2.0)
                                        304 hp","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/t6-2.0-304","E85","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/t6-2.0-304#e85","304hp","335hp","+ 31hp","440Nm","500Nm","+ 60Nm"
"1699823555-773","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","S60","https://www.olsx.lu/en/chiptuning/volvo/s60","S60","2010","https://www.olsx.lu/en/chiptuning/volvo/s60/2010","","Diesel","T6 (2.0)
                                        304 hp","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/t6-2.0-304","Stage 2","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/t6-2.0-304#stage2","304hp","335hp","+ 31hp","440Nm","500Nm","+ 60Nm"
"1699823558-774","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","S60","https://www.olsx.lu/en/chiptuning/volvo/s60","S60","2010","https://www.olsx.lu/en/chiptuning/volvo/s60/2010","","Diesel","T6 (2.0)
                                        304 hp","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/t6-2.0-304","Stage 1","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/t6-2.0-304#stage1","304hp","335hp","+ 31hp","440Nm","500Nm","+ 60Nm"
"1699823564-775","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","S60","https://www.olsx.lu/en/chiptuning/volvo/s60","S60","2010","https://www.olsx.lu/en/chiptuning/volvo/s60/2010","","Diesel","T5
                                        180 hp","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/t5-180","E85","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/t5-180#e85","180hp","200hp","+ 20hp","240Nm","330Nm","+ 90Nm"
"1699823567-776","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","S60","https://www.olsx.lu/en/chiptuning/volvo/s60","S60","2010","https://www.olsx.lu/en/chiptuning/volvo/s60/2010","","Diesel","T5
                                        180 hp","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/t5-180","Stage 2","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/t5-180#stage2","180hp","200hp","+ 20hp","240Nm","330Nm","+ 90Nm"
"1699823570-777","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","S60","https://www.olsx.lu/en/chiptuning/volvo/s60","S60","2010","https://www.olsx.lu/en/chiptuning/volvo/s60/2010","","Diesel","T5
                                        180 hp","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/t5-180","Stage 1","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/t5-180#stage1","180hp","200hp","+ 20hp","240Nm","330Nm","+ 90Nm"
"1699823576-778","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","S60","https://www.olsx.lu/en/chiptuning/volvo/s60","S60","2010","https://www.olsx.lu/en/chiptuning/volvo/s60/2010","","Diesel","T4
                                        180 hp","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/t4-180","E85","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/t4-180#e85","180hp","195hp","+ 15hp","240Nm","330Nm","+ 90Nm"
"1699823579-779","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","S60","https://www.olsx.lu/en/chiptuning/volvo/s60","S60","2010","https://www.olsx.lu/en/chiptuning/volvo/s60/2010","","Diesel","T4
                                        180 hp","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/t4-180","Stage 2","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/t4-180#stage2","180hp","195hp","+ 15hp","240Nm","330Nm","+ 90Nm"
"1699823582-780","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","S60","https://www.olsx.lu/en/chiptuning/volvo/s60","S60","2010","https://www.olsx.lu/en/chiptuning/volvo/s60/2010","","Diesel","T4
                                        180 hp","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/t4-180","Stage 1","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/t4-180#stage1","180hp","195hp","+ 15hp","240Nm","330Nm","+ 90Nm"
"1699823588-781","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","S60","https://www.olsx.lu/en/chiptuning/volvo/s60","S60","2010","https://www.olsx.lu/en/chiptuning/volvo/s60/2010","","Diesel","T3
                                        150 hp","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/t3-150","E85","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/t3-150#e85","150hp","200hp","+ 50hp","240Nm","330Nm","+ 90Nm"
"1699823591-782","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","S60","https://www.olsx.lu/en/chiptuning/volvo/s60","S60","2010","https://www.olsx.lu/en/chiptuning/volvo/s60/2010","","Diesel","T3
                                        150 hp","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/t3-150","Stage 2","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/t3-150#stage2","150hp","200hp","+ 50hp","240Nm","330Nm","+ 90Nm"
"1699823594-783","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","S60","https://www.olsx.lu/en/chiptuning/volvo/s60","S60","2010","https://www.olsx.lu/en/chiptuning/volvo/s60/2010","","Diesel","T3
                                        150 hp","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/t3-150","Stage 1","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/t3-150#stage1","150hp","200hp","+ 50hp","240Nm","330Nm","+ 90Nm"
"1699823600-784","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","S60","https://www.olsx.lu/en/chiptuning/volvo/s60","S60","2010","https://www.olsx.lu/en/chiptuning/volvo/s60/2010","","Diesel","Polestar (3.0)
                                        350 hp","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/polestar-3.0-350","E85","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/polestar-3.0-350#e85","350hp","400hp","+ 50hp","500Nm","600Nm","+ 100Nm"
"1699823603-785","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","S60","https://www.olsx.lu/en/chiptuning/volvo/s60","S60","2010","https://www.olsx.lu/en/chiptuning/volvo/s60/2010","","Diesel","Polestar (3.0)
                                        350 hp","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/polestar-3.0-350","Stage 2","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/polestar-3.0-350#stage2","350hp","400hp","+ 50hp","500Nm","600Nm","+ 100Nm"
"1699823606-786","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","S60","https://www.olsx.lu/en/chiptuning/volvo/s60","S60","2010","https://www.olsx.lu/en/chiptuning/volvo/s60/2010","","Diesel","Polestar (3.0)
                                        350 hp","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/polestar-3.0-350","Stage 1","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/polestar-3.0-350#stage1","350hp","400hp","+ 50hp","500Nm","600Nm","+ 100Nm"
"1699823612-787","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","S60","https://www.olsx.lu/en/chiptuning/volvo/s60","S60","2010","https://www.olsx.lu/en/chiptuning/volvo/s60/2010","","Diesel","2.0 T
                                        203 hp","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/2.0-t-203","E85","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/2.0-t-203#e85","203hp","265hp","+ 62hp","300Nm","380Nm","+ 80Nm"
"1699823615-788","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","S60","https://www.olsx.lu/en/chiptuning/volvo/s60","S60","2010","https://www.olsx.lu/en/chiptuning/volvo/s60/2010","","Diesel","2.0 T
                                        203 hp","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/2.0-t-203","Stage 2","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/2.0-t-203#stage2","203hp","265hp","+ 62hp","300Nm","380Nm","+ 80Nm"
"1699823618-789","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","S60","https://www.olsx.lu/en/chiptuning/volvo/s60","S60","2010","https://www.olsx.lu/en/chiptuning/volvo/s60/2010","","Diesel","2.0 T
                                        203 hp","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/2.0-t-203","Stage 1","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/2.0-t-203#stage1","203hp","265hp","+ 62hp","300Nm","380Nm","+ 80Nm"
"1699823624-790","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","S60","https://www.olsx.lu/en/chiptuning/volvo/s60","S60","2010","https://www.olsx.lu/en/chiptuning/volvo/s60/2010","","Diesel","2.4 D5
                                        215 hp","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/2.4-d5-215","Stage 2","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/2.4-d5-215#stage2","215hp","245hp","+ 30hp","440Nm","500Nm","+ 60Nm"
"1699823627-791","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","S60","https://www.olsx.lu/en/chiptuning/volvo/s60","S60","2010","https://www.olsx.lu/en/chiptuning/volvo/s60/2010","","Diesel","2.4 D5
                                        215 hp","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/2.4-d5-215","Stage 1","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/2.4-d5-215#stage1","215hp","245hp","+ 30hp","440Nm","500Nm","+ 60Nm"
"1699823633-792","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","S60","https://www.olsx.lu/en/chiptuning/volvo/s60","S60","2010","https://www.olsx.lu/en/chiptuning/volvo/s60/2010","","Diesel","2.4 D5
                                        205 hp","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/2.4-d5-205","Stage 2","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/2.4-d5-205#stage2","205hp","230hp","+ 25hp","420Nm","480Nm","+ 60Nm"
"1699823636-793","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","S60","https://www.olsx.lu/en/chiptuning/volvo/s60","S60","2010","https://www.olsx.lu/en/chiptuning/volvo/s60/2010","","Diesel","2.4 D5
                                        205 hp","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/2.4-d5-205","Stage 1","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/2.4-d5-205#stage1","205hp","230hp","+ 25hp","420Nm","480Nm","+ 60Nm"
"1699823642-794","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","S60","https://www.olsx.lu/en/chiptuning/volvo/s60","S60","2010","https://www.olsx.lu/en/chiptuning/volvo/s60/2010","","Diesel","2.4 D3
                                        163 hp","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/2.4-d3-163","Stage 2","https://www.olsx.lu/en/chiptuning/volvo/s60/2010/2.4-d3-163#stage2","163hp","225hp","+ 62hp","340Nm","460Nm","+ 120Nm"
